Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
AdaGCL-E-R-DC-2C;0.0103362721117487;0.0037375055;0.0007648848326814;0.012658931014679;0.0016789801535564;0.0144621023159692;0.007301173;0.0007561929595827;0.0242056706716931;0.002143719431855;0.036072725033906;0.03415906;0.0007422859626249;0.1223865408385276;0.0031974151539075;0.05617394171623;0.06136463;0.0007249022164276;0.2415885735603758;0.0035792721008435
CGCL-E-R-DC-2C;0.0103138446944248;0.0037375055;0.0007648848326814;0.0127066865065605;0.0016717369259742;0.01433101486289;0.0072142547;0.0007475010864841;0.0239199563859788;0.0021246455992218;0.0332366343040896;0.029813126;0.0006553672316384;0.1078304318097503;0.0030845982906786;0.0508753466329259;0.054411124;0.0006345067362016;0.2124123572562858;0.0034273384316886
SpectralMixOFDPARS0-DP;0.010295112711463;0.0037132988;0.0007772020725388;0.013927128958192;0.001737190558434;0.0151783830700102;0.0073402417;0.0007599309153713;0.028045180744879;0.0021941565918249;0.0367619040450974;0.031778928;0.0007288428324697;0.1243765617423999;0.0031983884807722;0.0577720371762683;0.06062176;0.0007348877374784;0.2487904385340652;0.0036024184377549
BPRMF-DP;0.0102870988142336;0.003974082;0.0007948164146868;0.0142086894354263;0.0018459323254139;0.0133489963371852;0.0066522676;0.0006911447084233;0.0229230182301629;0.0021719976687579;0.0394632515687233;0.037149027;0.0008414686825054;0.1423339783545055;0.0034111185083814;0.0589196271746084;0.063844495;0.0007671706263498;0.2582489692099176;0.0037736048821346
LightGCN-E-CC-R-2C;0.0102357541868893;0.0041468684;0.0008466522678185;0.0138456670078648;0.0018488120950323;0.014185021858656;0.0074298056;0.0007688984881209;0.0250971239243264;0.0022544139325996;0.0389054263009795;0.037321813;0.0008380129589632;0.1394737382083856;0.0033747646437661;0.066692180617619;0.0725702;0.0008855291576673;0.304719676381381;0.0038771379093215
AdaGCL-E-CC-R-3C;0.0102127440070646;0.003998262;0.0008170360712733;0.0133816970969012;0.0018745472982761;0.0142602627026261;0.0072142547;0.0007561929595827;0.024756042511633;0.0022830653339127;0.0416611969777496;0.039982617;0.0009039548022598;0.1542064146959782;0.0034624565575236;0.0728331499777501;0.07874837;0.0009813124728378;0.3394681172168641;0.0040117925323562
SpectralMixARS0-E-CC-R-5C;0.010138432899543;0.004058722;0.0008290155440414;0.0137607428411604;0.0016968911917098;0.013754782507941;0.006994819;0.00073402417962;0.0238910826110855;0.0020688378978534;0.0408692682034855;0.039810017;0.0008963730569948;0.1507074902683045;0.0032650796505287;0.0682188230572455;0.07314335;0.0009058721934369;0.3120467169349495;0.0037578188538305
SpectralMixOPDPxEDARS0-E-CC-5C;0.0101375098119419;0.004145078;0.0008290155440414;0.0129044281851829;0.0018868739205526;0.0150977670409784;0.008117444;0.0008290155440414;0.0272238365509012;0.0023777654412369;0.0380335932271641;0.03341969;0.0007357512953367;0.1296703728053643;0.0034504782552557;0.0574806083149388;0.06001727;0.0007132987910189;0.2446615121809932;0.0038194995133259
SpectralMixARS0-DP-R-DC4C;0.0100882514445827;0.004145078;0.0008462867012089;0.0127235605563;0.0017846862406447;0.0144811344391337;0.0075129536;0.000768566493955;0.0250575546688199;0.0022236957534884;0.0429331630491117;0.041450776;0.0009481865284974;0.158556989684905;0.0034461042624649;0.0743191336264094;0.07849741;0.0009982728842832;0.344785343822523;0.0039773171671101
SpectralMixARS1-DP-R-DC4C;0.0100882514445827;0.004145078;0.0008462867012089;0.0127235605563;0.0017846862406447;0.0146784791411326;0.007599309;0.0007772020725388;0.0256115712893185;0.0022360322943224;0.0429303617543081;0.04136442;0.0009464594127806;0.1580029730644064;0.0034547177050886;0.074323174472243;0.07849741;0.0009965457685664;0.3442242446031828;0.0039872687611674
SpectralMixMRS1-E-CC-R-4C;0.0100847212663599;0.004058722;0.0008290155440414;0.0137607428411604;0.0016940126655152;0.0136984513215752;0.006994819;0.00073402417962;0.0238910826110855;0.0020649998629273;0.0419661153585189;0.04119171;0.0009240069084628;0.1570941979241528;0.0032878416605142;0.0715341738827918;0.07685665;0.0009671848013816;0.3324414372274257;0.0037994762147077
SpectralMixMRS0-E-CC-R-4C;0.0100847212663599;0.004058722;0.0008290155440414;0.0137607428411604;0.0016940126655152;0.0136984513215752;0.006994819;0.00073402417962;0.0238910826110855;0.0020649998629273;0.0419670887745642;0.04119171;0.0009240069084628;0.1570941979241528;0.0032880285777995;0.0715353112038778;0.07685665;0.0009671848013816;0.3324414372274257;0.0037996826606647
SpectralMixOPDPxEDARS0-E-CC-4C;0.0100841155579665;0.004145078;0.0008290155440414;0.0129537747476681;0.0018681635002878;0.0150522416779003;0.008376511;0.0008376511226252;0.0273771739957888;0.0023773884913781;0.0371022549845406;0.032642487;0.0007357512953367;0.1260814640221068;0.0033898174791518;0.0576139118117587;0.060017273;0.0007305699481865;0.2473442303161074;0.0037714687794033
SpectralMixOPDPxEDARS0-DP-CC-2C;0.0100757973490253;0.0035405871;0.0007081174438687;0.0121413844116894;0.0018264248704663;0.0159635048506576;0.008031088;0.0008031088082901;0.0294990213228972;0.0023666282863174;0.0388970083334815;0.034542315;0.0007668393782383;0.1343129805535496;0.003400820368154;0.0575570998003975;0.059412777;0.0007063903281519;0.2451648481061885;0.0037462747070392
SpectralMixOPDPxEDARS0-E-DC-5C;0.010059389818066;0.003972366;0.0007944732297063;0.013570750593067;0.001824985607369;0.015013912112626;0.008117444;0.0008203799654576;0.0280671307087572;0.0023312978040957;0.0370403164814042;0.03341969;0.000727115716753;0.1276850784710707;0.0033520901756273;0.0584553914723302;0.060794473;0.00073402417962;0.2544587174348572;0.0037353381747588
SpectralMixOFDPARS0-E-CC-5C;0.0100014744331525;0.0037132988;0.0007426597582037;0.0126990126856498;0.0017976396085204;0.0148945242372445;0.007599309;0.0007858376511226;0.0266657285107068;0.0022909984373714;0.0372991291796693;0.033074267;0.0007219343696027;0.1265818399417939;0.0033692691127547;0.0553877947486971;0.058031086;0.000681347150259;0.2337952015396451;0.0037171010055622
SpectralMixOPDPxEDARS0-DP-R-CC-3C;0.0099863056385953;0.003972366;0.0008117443868739;0.0136644537040447;0.0020034542314335;0.0143849091687735;0.007253886;0.00073402417962;0.026115020082794;0.0024385914411821;0.0368966674980709;0.032901555;0.000740932642487;0.12737328806201;0.0034854877616413;0.0574968709393345;0.059585493;0.0007253886010362;0.2500409238409049;0.0038554323232453
SpectralMixOPDPxEDARS0-DP-R-DC5C;0.0099855235315402;0.0038860103;0.0007772020725388;0.012474415609474;0.001908462867012;0.0155776093494557;0.008549223;0.000880829015544;0.0283081313018891;0.0024952024563423;0.0400491859729625;0.03747841;0.0008376511226252;0.1378376390006238;0.0036900626980413;0.0613461343642419;0.06373057;0.0007841105354058;0.2646030095557273;0.0040556090839605
SpectralMixOFDPARS1-E-DC-2C;0.0099789349741319;0.003972366;0.0008117443868739;0.0136297873741655;0.0017299942429476;0.014446455382468;0.0072538857;0.0007512953367875;0.0263305405131351;0.0021652685253721;0.0363246443728247;0.033333335;0.0007374784110535;0.1266347258753704;0.0031666320277694;0.0569939415323064;0.06062176;0.0007253886010362;0.2491861286399951;0.0035484438202873
SpectralMixOPDPxEDARS1-E-DC-2C;0.0099486055276147;0.003972366;0.0008117443868739;0.0135369368634877;0.0017947610823258;0.0140979528468575;0.0072538857;0.0007512953367875;0.0252163343850014;0.0022300353647503;0.035649369612355;0.032901555;0.0007288428324697;0.1240441966274596;0.0032194226030387;0.0567399069203775;0.060362693;0.0007236614853195;0.2489075771079616;0.003606692942318
SpectralMixOPDPxEDARS0-E-DC-4C;0.0099411853885684;0.0038860103;0.0007772020725388;0.0134291075335769;0.0017962003454231;0.0150732852668191;0.007944732;0.0008031088082901;0.0283023976844633;0.0023024440058118;0.0367793453548571;0.033160623;0.0007236614853195;0.1257562262034288;0.0033373896322836;0.0580539661327367;0.060967185;0.0007357512953367;0.251883790570845;0.0037246313052734
LightGCN-E-CC-R-5C;0.0099371658947921;0.003887689;0.0007948164146868;0.0131629853245561;0.0018459323254139;0.013985744591946;0.007084233;0.0007343412526997;0.0246401567220343;0.0022536597072234;0.0388407202528931;0.036803454;0.0008293736501079;0.1403849618585955;0.0033789468838971;0.070677375861859;0.07645788;0.000933909287257;0.3305643923968215;0.0039374489241272
AdaGCL-E-R;0.0099004833783073;0.003911343;0.000799652325076;0.0132408520264787;0.0018180501231348;0.0135159661087917;0.006953499;0.0007127335940895;0.0231359783467801;0.0022202906948669;0.041317795108217;0.040677965;0.0009039548022598;0.1529064270843363;0.0034497985335206;0.0722749432792664;0.07787918;0.0009813124728378;0.3363216812606624;0.0039811639839693
SpectralMixMRS1-DP-R-DC3C;0.009891788084224;0.0037996545;0.0007599309153713;0.0123115196430197;0.0018149107656879;0.014660230054976;0.0077720205;0.0008031088082901;0.0257182766006101;0.0023407215505661;0.0424028946903287;0.04015544;0.0009170984455958;0.154340092750343;0.003552761994828;0.07253936800416;0.07530224;0.0009732297063903;0.3329899437204709;0.0040565125078974
SpectralMixMRS0-DP-R-DC3C;0.009891788084224;0.0037996545;0.0007599309153713;0.0123115196430197;0.0018149107656879;0.014660230054976;0.0077720205;0.0008031088082901;0.0257182766006101;0.0023407215505661;0.0424028946903287;0.04015544;0.0009170984455958;0.154340092750343;0.003552761994828;0.07253936800416;0.07530224;0.0009732297063903;0.3329899437204709;0.0040565125078974
SpectralClustering-DP-DC-5C;0.0098350470428489;0.0030731803;0.000614636063309;0.0129326721634135;0.0015234097635096;0.0142987938939103;0.007112236;0.0007199993973519;0.0253593455364712;0.0020463046836529;0.0344294118777175;0.030993227;0.0006637619231735;0.115989216168154;0.0030165329698691;0.0544589593696905;0.05777219;0.0006804505475418;0.2347526412771758;0.0033887261064518
SpectralMixOFDPARS1-E-CC-R-5C;0.0098284724492486;0.004058722;0.0008290155440414;0.0136568095952114;0.0016753022452504;0.0134266955088853;0.006994819;0.00073402417962;0.0236937610006661;0.0020466663925213;0.0330865197670998;0.03091537;0.0006960276338514;0.1113240401031897;0.0030257760389857;0.0538374826369671;0.05880829;0.0006986183074265;0.2347859135080222;0.0034099441227984
SpectralMixMRS1-E-CC-R-2C;0.00981021745113;0.003972366;0.0008117443868739;0.0134711085738558;0.0016652274035693;0.0132991722243952;0.006908463;0.0007253886010362;0.0230632310209794;0.0020402925130904;0.0423150926686379;0.041278068;0.0009309153713298;0.1597668033358074;0.0032797906822435;0.0712858678500647;0.07677029;0.0009654576856649;0.3315113857686814;0.0037880122322843
SpectralMixMRS0-E-CC-R-2C;0.00981021745113;0.003972366;0.0008117443868739;0.0134711085738558;0.0016652274035693;0.0132991722243952;0.006908463;0.0007253886010362;0.0230632310209794;0.0020402925130904;0.0423150926686379;0.041278068;0.0009309153713298;0.1597668033358074;0.0032797906822435;0.0712855477150452;0.07677029;0.0009654576856649;0.3315113857686814;0.0037880016882323
CGCL-E-CC-R-3C;0.0097847056023734;0.003998262;0.0008170360712733;0.0135507111814083;0.001664493698392;0.0139586807046736;0.0071273358;0.0007475010864841;0.0254347653950356;0.0020603533315397;0.0326979906114365;0.030247718;0.0006553672316384;0.1095897356151975;0.0030138874489877;0.0498327093074018;0.05354194;0.0006240764884832;0.2111329679549954;0.0033373322185746
SpectralMixOFDPARS0-DP-R-DC5C;0.0097786446760306;0.003972366;0.0007944732297063;0.0123327725499839;0.0019804260218767;0.0155204172283027;0.008721935;0.0009067357512953;0.0285914174208693;0.0025767606985223;0.0400470651582795;0.037737478;0.0008411053540587;0.1381172220330813;0.0037772041273186;0.0609675712169869;0.06398964;0.0007944732297063;0.2619406225990561;0.0041435007729485
SpectralMixOPDPxEDARS1-E-CC-R-3C;0.0097650006431293;0.003972366;0.0008117443868739;0.0134711085738558;0.0016652274035693;0.0135255618568367;0.0070811743;0.0007426597582037;0.0239712721908432;0.0020586602516654;0.0329021033976866;0.03074266;0.0006856649395509;0.1102320084354084;0.0030279857856066;0.0540838337600723;0.057426598;0.0007020725388601;0.2363353784247027;0.0033957633600882
SpectralClustering-DP-CC-R-2C;0.0097646213576555;0.003511738;0.0007023475823285;0.0122918425922924;0.0018144280970482;0.0126156217240235;0.0059704594;0.0005970459544782;0.0206108126595431;0.002115218050688;0.0361969725599307;0.033274464;0.0007128908581875;0.1257772913043359;0.0032617792251101;0.055246101582922;0.059262607;0.0006883198331275;0.2390659453695033;0.0036196067229433
CGCL-E-CC-R-4C;0.0097592006059861;0.003998262;0.0008170360712733;0.0135507111814083;0.0016688396349413;0.013320737969302;0.0068665794;0.0007214254671881;0.0234625977441839;0.0020361057649193;0.0319396766495931;0.029726207;0.00064493698392;0.1061347085566537;0.0029900958544345;0.0500112916845223;0.0547588;0.0006284224250325;0.2142310879714953;0.0033334347937882
SpectralClustering-DP-DC-R-4C;0.0097580008736305;0.0040385546;0.0008252778904601;0.0139774368943074;0.0019432674705061;0.0142275876982017;0.00781399;0.0007901824934128;0.0266336903774041;0.0024300772416016;0.0355062536085168;0.03406498;0.0007392451845937;0.1223654901562388;0.003489560566448;0.05494372496658;0.05908848;0.0006971125750847;0.2381034241220892;0.0038413262546133
SpectralMixOFDPARS1-E-CC-R-2C;0.009757870724853;0.003972366;0.0008117443868739;0.0134711085738558;0.0016652274035693;0.013364346795404;0.006908463;0.0007253886010362;0.0235070196374541;0.0020393330043589;0.0333560778078461;0.03091537;0.0006908462867012;0.1129878033473024;0.0030231722767543;0.0526898264789585;0.056390326;0.000681347150259;0.2271244253062922;0.0033775394276097
SpectralClustering-DP-DC-2C;0.0097494662151206;0.003775127;0.0007550254104932;0.0128696096798072;0.0019255713426807;0.0134479456722256;0.006848192;0.0006848191695301;0.0235540006366656;0.002317054662573;0.0356707286801368;0.033099066;0.000718170206343;0.1210443702838104;0.0034747574221673;0.0553804055045698;0.060140762;0.0006971048658747;0.2381225376785625;0.0038483318326185
SpectralMixOFDPARS0-E-CC-R-5C;0.0097372760842379;0.003972366;0.0008117443868739;0.0134711085738558;0.0016580310880829;0.0133437521547889;0.006908463;0.0007253886010362;0.0235070196374541;0.0020321366888724;0.0341009532112905;0.032210708;0.0007046632124352;0.1171854803719515;0.003047342205693;0.0547012611901482;0.05967185;0.0007055267702936;0.2394589406129788;0.0034339431880639
SpectralMixOPDPxEDARS0-E-CC-R-5C;0.0097372760842379;0.003972366;0.0008117443868739;0.0134711085738558;0.0016580310880829;0.0133437521547889;0.006908463;0.0007253886010362;0.0235070196374541;0.0020321366888724;0.0343686347683141;0.0328152;0.0007219343696027;0.1184338437399616;0.0030649726839666;0.0555482813979602;0.059930913;0.0007141623488773;0.244394070472288;0.0034431218437983
SpectralMixOPDPxEDARS1-E-CC-R-5C;0.0097372760842379;0.003972366;0.0008117443868739;0.0134711085738558;0.0016580310880829;0.0134109265151721;0.006994819;0.00073402417962;0.0236937610006661;0.0020417317761877;0.0330527711341471;0.031174438;0.0006977547495682;0.1112776148478508;0.003025635066291;0.0531718518480813;0.057340242;0.0006891191709844;0.2311276033873165;0.0033840242598981
SpectralMixOFDPARS1-E-CC-R-3C;0.0097372760842379;0.003972366;0.0008117443868739;0.0134711085738558;0.0016580310880829;0.0133437521547889;0.006908463;0.0007253886010362;0.0235070196374541;0.0020321366888724;0.0330777906021743;0.03074266;0.0006856649395509;0.1115319155848977;0.0030148947965234;0.0541584694536069;0.05837651;0.0007037996545768;0.2368924814887696;0.0033954364984243
SpectralMixMRS1-E-CC-R-3C;0.0097372760842379;0.003972366;0.0008117443868739;0.0134711085738558;0.0016580310880829;0.0133437521547889;0.006908463;0.0007253886010362;0.0235070196374541;0.0020321366888724;0.041401971807621;0.04084629;0.0009188255613126;0.1554321576030641;0.0032563190534871;0.0700645830095562;0.07521589;0.0009481865284974;0.3250349307002677;0.0037506468574764
SpectralMixMRS0-E-CC-R-3C;0.0097372760842379;0.003972366;0.0008117443868739;0.0134711085738558;0.0016580310880829;0.0133437521547889;0.006908463;0.0007253886010362;0.0235070196374541;0.0020321366888724;0.041401971807621;0.04084629;0.0009188255613126;0.1554321576030641;0.0032563190534871;0.0700647071767;0.07521589;0.0009481865284974;0.3250349307002677;0.0037506457044826
SpectralClustering-DP-CC-5C;0.0097364190947451;0.003950874;0.0008077494878219;0.0152289153891757;0.0015350781107336;0.013328051517648;0.0069354484;0.0007023321761007;0.0253169728325979;0.0019202478231918;0.0296597430947227;0.028093517;0.0005952321961135;0.0985168078763668;0.0027784907356605;0.0495889754164785;0.056364864;0.0006488095517197;0.216489002743675;0.0031683116984584
ReviewOnlyAR-DP-CC-4C;0.0097322239156149;0.0037132988;0.0007426597582037;0.012526324659375;0.0017559009786989;0.0136737009467017;0.0070811743;0.00073402417962;0.0236994353716719;0.0021825054143706;0.0331983629554309;0.029620035;0.0006701208981001;0.1121638957644755;0.0030846846127692;0.0491836618203788;0.047150258;0.0006044905008635;0.2079736936271264;0.0033236226910552
SpectralMixOFDPARS0-DP-CC-2C;0.0097263964536078;0.00328152;0.0006563039723661;0.0115228367093223;0.001786125503742;0.0148251984017352;0.0072538857;0.0007253886010362;0.0266591242687026;0.0022685527866875;0.0365634939755671;0.032728843;0.0007219343696027;0.1247892239309761;0.0033006679097128;0.0563614088734703;0.059067357;0.0007037996545768;0.2419735545916155;0.0036694491237231
SpectralClustering-DP-R-DC2C;0.0097242802053539;0.0035124703;0.0007200456465158;0.0119298963382673;0.0016187184482646;0.0141573352144064;0.007024362;0.0007199955178545;0.0241995124577899;0.0020939277639665;0.0358268235955583;0.03266078;0.0007234441516505;0.1206444313391268;0.003158228615128;0.0558647718736992;0.05935187;0.0007041374351317;0.2398584351086514;0.0035353811401834
SpectralMixOFDPARS1-DP-CC-R-5C;0.009720277825842;0.0038860103;0.0007772020725388;0.0141560432099441;0.0018091537132987;0.01266234718757;0.006390328;0.0006649395509499;0.0224190824033499;0.0021248663541409;0.0330823811189014;0.030397236;0.0006666666666666;0.1153807463458389;0.003055236748305;0.0548846065186358;0.058635578;0.0007089810017271;0.245126283472757;0.0034538167487709
SpectralMixOPDPxEDARS0-E;0.0097028364553305;0.004145078;0.0008290155440414;0.0127317773949058;0.0018451352907311;0.0139850564003473;0.0074265976;0.000768566493955;0.0253036755854118;0.0022444965320612;0.036823808796913;0.033506043;0.0007392055267702;0.1273577049926165;0.003351467688651;0.058377159862599;0.06018998;0.000727115716753;0.2555743619066838;0.0037255730670242
CGCL-DP-CC-4C;0.0096996263399464;0.0035636679;0.0007127335940895;0.0130099312293174;0.0017485151383456;0.0127360184486268;0.005910474;0.0006084311169056;0.0216628133463294;0.0020499368804453;0.0304790242891115;0.027900914;0.0005962624945675;0.1013160259378322;0.0029143662434168;0.0482314483008788;0.052411996;0.0006075619295958;0.2064952358424113;0.0032555626917237
SpectralMixOFDPARS0-E-CC-R-4C;0.0096946346324879;0.003972366;0.0008117443868739;0.0134711085738558;0.0016465169833045;0.0133641414055878;0.006994819;0.00073402417962;0.0236455237925788;0.002032959124928;0.0341732539083315;0.032297064;0.0007167530224525;0.1173771049831643;0.0030519744097531;0.0552381463701565;0.058894645;0.0007227979274611;0.2426262658259736;0.0034247877119649
KGCL-E-CC-R-3C;0.0096895656557615;0.0041468684;0.0008466522678185;0.0137063912418481;0.0017005039596832;0.0127454534560039;0.006738661;0.0007084233261339;0.0221591267198414;0.0020259864925091;0.0412656036139816;0.041555077;0.0009278617710583;0.1552277651776701;0.0032853562662274;0.0725460622407437;0.07784017;0.0009831533477321;0.340478186635166;0.0038140078618319
LightGCN-E-R-CC-2C;0.0096884152026101;0.003887689;0.0008120950323974;0.0128828732797381;0.0017681785457163;0.0142330733219104;0.0074298056;0.0007688984881209;0.0259274290665288;0.0022082004868181;0.0386555480044204;0.037062634;0.0008345572354211;0.1396913564645276;0.0033047334973694;0.0670996119659117;0.07136069;0.0008933045356371;0.308771801478663;0.0037954703740254
SpectralMixARS0-E-CC-R-3C;0.0096803859718805;0.003972366;0.0008117443868739;0.0134711085738558;0.0016465169833045;0.0134445040845013;0.0070811743;0.0007426597582037;0.023931166568954;0.0020425542122433;0.0411065127289379;0.040500864;0.0009067357512953;0.1539642499827088;0.0032460050252343;0.0670755384988216;0.07158895;0.0008834196891191;0.3069850410097242;0.0037002292532344
CGCL-E-CC-R-2C;0.0096758833779751;0.003998262;0.0008170360712733;0.0135507111814083;0.0016572504708097;0.013658405035805;0.0070404173;0.0007388092133854;0.0248536512027184;0.0020424867035036;0.0322492395692155;0.030073881;0.0006553672316384;0.1076369404162446;0.003000113343769;0.0496474201044454;0.053194262;0.0006275532377227;0.211058654858739;0.0033224428491579
LightGCN-E-CC-R-3C;0.0096713879731284;0.003887689;0.0008120950323974;0.0133310525514468;0.0016616270698344;0.0136036366905537;0.0071706264;0.000742980561555;0.0245102790174274;0.0020751139908807;0.0404705043103891;0.040086392;0.0008846652267818;0.1498082476302211;0.0032862377922249;0.0710323002246123;0.07663067;0.0009598272138228;0.3311920327835685;0.0038089455982681
SpectralClustering-E-R-CC-2C;0.0096566747712604;0.0039509125;0.0008077340307932;0.0131378598833088;0.0016783823434209;0.0132544406424844;0.0068480372;0.0007199068482232;0.0231535790198954;0.002048712844451;0.0328387773199376;0.03125619;0.0006830578390766;0.1104314279456201;0.0030435217254361;0.0528990758170014;0.05803504;0.0006900961950672;0.229161333200615;0.003424870654196
SpectralMixOFDPARS0-E-CC-3C;0.0096383206497697;0.0033678757;0.0006735751295336;0.0121056638488002;0.0016350028785261;0.0138115674450874;0.0067357514;0.0006822107081174;0.0242911527747474;0.0020443704251994;0.0368357300158703;0.03298791;0.0007288428324697;0.1265434029735994;0.0031739636704469;0.0563792474811627;0.058635578;0.0007089810017271;0.2412248823012346;0.0035424770653844
CGCL-E-CC-R-5C;0.0096222311840673;0.003911343;0.000799652325076;0.0134098661109857;0.0016355207880631;0.0133319158189081;0.0068665803;0.0007214254671881;0.0237268906393381;0.0020169974407262;0.0325976858398636;0.030856151;0.0006657974793568;0.1099957951218011;0.0029960801107116;0.0504778586056983;0.054411124;0.0006353759235115;0.2168995989057791;0.0033166204855341
LightGCN-E-R-CC-3C;0.0096108789822903;0.0038012958;0.0007775377969762;0.012459531138349;0.0017293016558675;0.0146001652998682;0.007775378;0.0008034557235421;0.0264942388375752;0.002232267132915;0.0390400925452218;0.037926566;0.0008380129589632;0.1397002372006578;0.0033503013897739;0.065758766587019;0.07049676;0.0008717062634989;0.2988486844808483;0.0038098667302922
SpectralMixOFDPARS1-E-CC-R-4C;0.0095605450608285;0.0038860103;0.0007944732297063;0.0131909965290379;0.0016724237190558;0.0131670211313795;0.006822107;0.0007167530224525;0.0232269075926362;0.0020465293198453;0.0331847612740101;0.030915372;0.0006891191709844;0.1126993960817745;0.003038579311318;0.052918270699678;0.05673575;0.000681347150259;0.2297232738795936;0.0033965426644304
SpectralMixOPDPxEDARS1-E-CC-R-4C;0.0095605450608285;0.0038860103;0.0007944732297063;0.0131909965290379;0.0016724237190558;0.0131670211313795;0.006822107;0.0007167530224525;0.0232269075926362;0.0020465293198453;0.0327817844491459;0.030656304;0.0006856649395509;0.1104245585701681;0.0030320095295963;0.0524274803246523;0.05578584;0.0006753022452504;0.2270584642231405;0.0033804549416283
SpectralMixOFDPARS0-E-DC-4C;0.0095561961223082;0.0034542314;0.0006908462867012;0.0116804307257433;0.0018163500287852;0.0143301384697928;0.0072538857;0.00073402417962;0.0253266767067426;0.0022949392768045;0.0360835339908762;0.032642487;0.0007150259067357;0.1239680057216572;0.0033127824414197;0.0569553360139719;0.060708117;0.0007236614853195;0.2479221492570957;0.0036989165955774
SpectralMixOPDPxEDARS0-E-CC-R-4C;0.0095159009912495;0.0038860103;0.0007944732297063;0.0131878224548756;0.0016177317213586;0.0132949977947275;0.006994819;0.00073402417962;0.0236455237925788;0.002018566493955;0.0343694736502421;0.032901555;0.0007305699481865;0.1187612922747004;0.0030505281145938;0.0554976288421084;0.059153713;0.0007262521588946;0.244660662209645;0.003414291671023
CGCL-E-R;0.009500913843765;0.003824424;0.0007822685788787;0.0131281759701406;0.0016108938142836;0.0135712025136195;0.0070404173;0.0007388092133854;0.0245688224530617;0.0020238957527093;0.032402146525306;0.030247718;0.0006588439808778;0.1088868841192564;0.002974363238465;0.0488980602348725;0.052933507;0.0006153846153846;0.2068869674709753;0.0032887237507145
BPRMF-DP-R-CC-3C;0.0094913170677067;0.0037149028;0.000742980561555;0.0131352120358934;0.0015781137508999;0.0160916099771291;0.008984881;0.0009071274298056;0.0316993528259856;0.0022655901813569;0.0395766633341718;0.035334773;0.0007637149028077;0.13573465853222;0.0034121266291839;0.0628155412033079;0.065399565;0.0007740820734341;0.2741363747983521;0.0038360376613986
SpectralMixARS0-E-R-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0405905770891477;0.039810017;0.0009101899827288;0.1514842817507213;0.0032272174833014;0.0645670234947589;0.06908463;0.0008523316062176;0.2934062809041075;0.0036513054008693
SpectralMixMRS0-E-R-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0408820207668463;0.039810017;0.0009032815198618;0.153248349048526;0.0032218450111652;0.0707342114887212;0.07642487;0.000954231433506;0.3299982567862431;0.0037528037156812
SpectralMixOFDPARS0-E-R-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0338999268734341;0.03195164;0.0007029360967184;0.1166210891187798;0.0030383880206213;0.0551401805229159;0.059499137;0.0007184801381692;0.2423813069190557;0.0034180981853563
ReviewOnlyMovieRatings-E-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0326882632464353;0.029533679;0.0006632124352331;0.110546505569561;0.0029832450935475;0.0484230301813187;0.047063902;0.0005993091537132;0.2046242955477647;0.0032229407372262
SpectralMixOPDPxEDARS1-E-R-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0333399192913435;0.031174438;0.0006994818652849;0.1131340028827296;0.0030231844427428;0.0526262672187971;0.056131262;0.0006839378238341;0.2274044247235087;0.0033696548291894
ReviewOnlyAR-E-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0326882632464353;0.029533679;0.0006632124352331;0.110546505569561;0.0029832450935475;0.0484230301813187;0.047063902;0.0005993091537132;0.2046242955477647;0.0032229407372262
SpectralMixMRS1-E-R-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0408820207668463;0.039810017;0.0009032815198618;0.153248349048526;0.0032218450111652;0.0707343186863531;0.07642487;0.000954231433506;0.3299982567862431;0.0037528142597332
SpectralMixOFDPARS1-E-R-CC-2C;0.0094896897384542;0.0038860103;0.0007944732297063;0.0129108844842199;0.0016508347725964;0.0131375239915462;0.0067357514;0.0007081174438687;0.0230380501799828;0.0020178468624064;0.0336672574309013;0.031260796;0.0007012089810017;0.1149910130962858;0.0030252253063188;0.0540126786887881;0.05811744;0.0007037996545768;0.2353338583353935;0.0033988154891702
